,account_id,created_date,campaign
21643,3864023,2021-01-07,
21644,3864024,2021-01-07,RUS_MS1_purchase
21645,3864025,2021-01-07,UKR_MS1_install
21646,3864026,2021-01-07,
21647,3864027,2021-01-07,
21648,3864028,2021-01-07,
21649,3864029,2021-01-07,RUS_MS1_install
21650,3864030,2021-01-07,BRA_MS1_install
21651,3864031,2021-01-07,
21652,3864032,2021-01-07,BRA_MS1_install
21653,3864033,2021-01-07,PR_youtube_bloger
21654,3864034,2021-01-07,BRA_MS1_install
21655,3864035,2021-01-07,
21656,3864036,2021-01-07,
21657,3864037,2021-01-07,
21658,3864038,2021-01-07,
21659,3864039,2021-01-07,
21660,3864040,2021-01-07,
21661,3864041,2021-01-07,BRA_MS1_install
21662,3864042,2021-01-07,
21663,3864043,2021-01-07,RUS_MS1_install
21664,3864044,2021-01-07,
21665,3864045,2021-01-07,UKR_MS1_install
21666,3864046,2021-01-07,
21667,3864047,2021-01-07,
21668,3864048,2021-01-07,
21669,3864049,2021-01-07,
21670,3864050,2021-01-07,
21671,3864051,2021-01-07,
21672,3864052,2021-01-07,
21673,3864053,2021-01-07,
21674,3864054,2021-01-07,ENG_MS2_install
21675,3864055,2021-01-07,
21676,3864056,2021-01-07,
21677,3864057,2021-01-07,BRA_MS1_install
21678,3864058,2021-01-07,
21679,3864059,2021-01-07,
21680,3864060,2021-01-07,
21681,3864061,2021-01-07,
21682,3864062,2021-01-07,RUS_MS1_purchase
21683,3864063,2021-01-07,
21684,3864064,2021-01-07,UKR_MS1_purchase
21685,3864065,2021-01-07,RUS_MS1_install
21686,3864066,2021-01-07,RUS_MS1_install
21687,3864067,2021-01-07,
21688,3864068,2021-01-07,PR_youtube_bloger
21689,3864069,2021-01-07,
21690,3864070,2021-01-07,RUS_MS1_install
21691,3864071,2021-01-07,BRA_MS1_install
21692,3864072,2021-01-07,
21693,3864073,2021-01-07,
21694,3864074,2021-01-07,
21695,3864075,2021-01-07,
21696,3864076,2021-01-07,RUS_MS1_install
21697,3864077,2021-01-07,RUS_MS1_install
21698,3864078,2021-01-07,
21699,3864079,2021-01-07,
21700,3864080,2021-01-07,RUS_MS1_install
21701,3864081,2021-01-07,
21702,3864082,2021-01-07,
21703,3864083,2021-01-07,
21704,3864084,2021-01-07,
21705,3864085,2021-01-07,
21706,3864086,2021-01-07,
21707,3864087,2021-01-07,UKR_MS1_install
21708,3864088,2021-01-07,
21709,3864089,2021-01-07,
21710,3864090,2021-01-07,BRA_MS1_install
21711,3864091,2021-01-07,
21712,3864092,2021-01-07,
21713,3864093,2021-01-07,
21714,3864094,2021-01-07,
21715,3864095,2021-01-07,
21716,3864096,2021-01-07,BRA_MS1_install
21717,3864097,2021-01-07,
21718,3864098,2021-01-07,
21719,3864099,2021-01-07,
21720,3864100,2021-01-07,BRA_MS1_install
21721,3864101,2021-01-07,
21722,3864102,2021-01-07,
21723,3864103,2021-01-07,RUS_MS1_install
21724,3864104,2021-01-07,
21725,3864105,2021-01-07,RUS_MS1_install
21726,3864106,2021-01-07,
21727,3864107,2021-01-07,BRA_MS1_install
21728,3864108,2021-01-07,
21729,3864109,2021-01-07,RUS_MS1_install
21730,3864110,2021-01-07,
21731,3864111,2021-01-07,BRA_MS1_install
21732,3864112,2021-01-07,
21733,3864113,2021-01-07,
21734,3864114,2021-01-07,BRA_MS1_install
21735,3864115,2021-01-07,
21736,3864116,2021-01-07,BRA_MS1_install
21737,3864117,2021-01-07,
21738,3864118,2021-01-07,
21739,3864119,2021-01-07,RUS_MS1_install
21740,3864120,2021-01-07,
21741,3864121,2021-01-07,BRA_MS2_install
21742,3864122,2021-01-07,
21743,3864123,2021-01-07,
21744,3864124,2021-01-07,
21745,3864125,2021-01-07,
21746,3864126,2021-01-07,
21747,3864127,2021-01-07,RUS_MS1_install
21748,3864128,2021-01-07,
21749,3864129,2021-01-07,
21750,3864130,2021-01-07,
21751,3864131,2021-01-07,BRA_MS1_install
21752,3864132,2021-01-07,
21753,3864133,2021-01-07,
21754,3864134,2021-01-07,
21755,3864135,2021-01-07,
21756,3864136,2021-01-07,RUS_MS1_install
21757,3864137,2021-01-07,BRA_MS1_install
21758,3864138,2021-01-07,BRA_MS1_install
21759,3864139,2021-01-07,BRA_MS1_install
21760,3864140,2021-01-07,
21761,3864141,2021-01-07,
21762,3864142,2021-01-07,
21763,3864143,2021-01-07,
21764,3864144,2021-01-07,
21765,3864145,2021-01-07,
21766,3864146,2021-01-07,
21767,3864147,2021-01-07,UKR_MS1_install
21768,3864148,2021-01-07,
21769,3864149,2021-01-07,RUS_MS1_install
21770,3864150,2021-01-07,RUS_MS1_install
21771,3864151,2021-01-07,BRA_MS1_install
21772,3864152,2021-01-07,BRA_MS1_install
21773,3864153,2021-01-07,
21774,3864154,2021-01-07,BRA_MS1_install
21775,3864155,2021-01-07,BRA_MS1_install
21776,3864156,2021-01-07,UKR_MS1_install
21777,3864157,2021-01-07,BRA_MS1_install
21778,3864158,2021-01-07,
21779,3864159,2021-01-07,BRA_MS1_install
21780,3864160,2021-01-07,
21781,3864161,2021-01-07,
21782,3864162,2021-01-07,RUS_MS1_install
21783,3864163,2021-01-07,
21784,3864164,2021-01-07,RUS_MS1_install
21785,3864165,2021-01-07,
21786,3864166,2021-01-07,UKR_MS1_install
21787,3864167,2021-01-07,
21788,3864168,2021-01-07,ENG_MS2_install
21789,3864169,2021-01-07,
21790,3864170,2021-01-07,
21791,3864171,2021-01-07,
21792,3864172,2021-01-07,UKR_MS1_install
21793,3864173,2021-01-07,BRA_MS1_install
21794,3864174,2021-01-07,
21795,3864175,2021-01-07,
21796,3864176,2021-01-07,RUS_MS1_install
21797,3864177,2021-01-07,UKR_MS1_install
21798,3864178,2021-01-07,
21799,3864179,2021-01-07,RUS_MS1_purchase
21800,3864180,2021-01-07,PR_youtube_bloger
21801,3864181,2021-01-07,
21802,3864182,2021-01-07,
21803,3864183,2021-01-07,
21804,3864184,2021-01-07,
21805,3864185,2021-01-07,
21806,3864186,2021-01-07,RUS_MS1_install
21807,3864187,2021-01-07,BRA_MS1_install
21808,3864188,2021-01-07,
21809,3864189,2021-01-07,
21810,3864190,2021-01-07,
21811,3864191,2021-01-07,
21812,3864192,2021-01-07,
21813,3864193,2021-01-07,UKR_MS1_install
21814,3864194,2021-01-07,
21815,3864195,2021-01-07,
21816,3864196,2021-01-07,
21817,3864197,2021-01-07,
21818,3864198,2021-01-07,
21819,3864199,2021-01-07,
21820,3864200,2021-01-07,RUS_MS1_install
21821,3864201,2021-01-07,RUS_MS1_install
21822,3864202,2021-01-07,
21823,3864203,2021-01-07,
21824,3864204,2021-01-07,
21825,3864205,2021-01-07,
21826,3864206,2021-01-07,
21827,3864207,2021-01-07,BRA_MS1_install
21828,3864208,2021-01-07,
21829,3864209,2021-01-07,RUS_MS1_install
21830,3864210,2021-01-07,
21831,3864211,2021-01-07,
21832,3864212,2021-01-07,BRA_MS1_install
21833,3864213,2021-01-07,BRA_MS1_install
21834,3864214,2021-01-07,
21835,3864215,2021-01-07,ENG_MS2_install
21836,3864216,2021-01-07,
21837,3864217,2021-01-07,
21838,3864218,2021-01-07,
21839,3864219,2021-01-07,
21840,3864220,2021-01-07,BRA_MS1_install
21841,3864221,2021-01-07,BRA_MS1_install
21842,3864222,2021-01-07,
21843,3864223,2021-01-07,
21844,3864224,2021-01-07,BRA_MS1_purchase
21845,3864225,2021-01-07,
21846,3864226,2021-01-07,
21847,3864227,2021-01-07,RUS_MS1_install
21848,3864228,2021-01-07,
21849,3864229,2021-01-07,
21850,3864230,2021-01-07,BRA_MS1_install
21851,3864231,2021-01-07,BRA_MS1_purchase
21852,3864232,2021-01-07,UKR_MS1_install
21853,3864233,2021-01-07,RUS_MS1_install
21854,3864234,2021-01-07,
21855,3864235,2021-01-07,
21856,3864236,2021-01-07,RUS_MS1_purchase
21857,3864237,2021-01-07,RUS_MS1_install
21858,3864238,2021-01-07,
21859,3864239,2021-01-07,
21860,3864240,2021-01-07,UKR_MS1_install
21861,3864241,2021-01-07,BRA_MS1_purchase
21862,3864242,2021-01-07,UKR_MS1_install
21863,3864243,2021-01-07,BRA_MS1_install
21864,3864244,2021-01-07,
21865,3864245,2021-01-07,
21866,3864246,2021-01-07,
21867,3864247,2021-01-07,
21868,3864248,2021-01-07,BRA_MS1_purchase
21869,3864249,2021-01-07,
21870,3864250,2021-01-07,RUS_MS1_install
21871,3864251,2021-01-07,
21872,3864252,2021-01-07,
21873,3864253,2021-01-07,
21874,3864254,2021-01-07,BRA_MS1_install
21875,3864255,2021-01-07,PR_youtube_bloger
21876,3864256,2021-01-07,RUS_MS1_purchase
21877,3864257,2021-01-07,RUS_MS1_install
21878,3864258,2021-01-07,BRA_MS1_install
21879,3864259,2021-01-07,
21880,3864260,2021-01-07,BRA_MS1_install
21881,3864261,2021-01-07,
21882,3864262,2021-01-07,
21883,3864263,2021-01-07,
21884,3864264,2021-01-07,RUS_MS1_purchase
21885,3864265,2021-01-07,RUS_MS1_install
21886,3864266,2021-01-07,BRA_MS1_install
21887,3864267,2021-01-07,RUS_MS1_install
21888,3864268,2021-01-07,
21889,3864269,2021-01-07,BRA_MS1_install
21890,3864270,2021-01-07,
21891,3864271,2021-01-07,BRA_MS1_install
21892,3864272,2021-01-07,
21893,3864273,2021-01-07,RUS_MS1_purchase
21894,3864274,2021-01-07,
21895,3864275,2021-01-07,
21896,3864276,2021-01-07,BRA_MS1_install
21897,3864277,2021-01-07,
21898,3864278,2021-01-07,
21899,3864279,2021-01-07,
21900,3864280,2021-01-07,
21901,3864281,2021-01-07,
21902,3864282,2021-01-07,
21903,3864283,2021-01-07,
21904,3864284,2021-01-07,RUS_MS1_install
21905,3864285,2021-01-07,
21906,3864286,2021-01-07,
21907,3864287,2021-01-07,
21908,3864288,2021-01-07,
21909,3864289,2021-01-07,RUS_MS1_install
21910,3864290,2021-01-07,BRA_MS1_install
21911,3864291,2021-01-07,
21912,3864292,2021-01-07,RUS_MS1_install
21913,3864293,2021-01-07,
21914,3864294,2021-01-07,RUS_MS1_install
21915,3864295,2021-01-07,BRA_MS1_install
21916,3864296,2021-01-07,
21917,3864297,2021-01-07,
21918,3864298,2021-01-07,
21919,3864299,2021-01-07,
21920,3864300,2021-01-07,RUS_MS1_install
21921,3864301,2021-01-07,
21922,3864302,2021-01-07,
21923,3864303,2021-01-07,
21924,3864304,2021-01-07,
21925,3864305,2021-01-07,BRA_MS1_purchase
21926,3864306,2021-01-07,BRA_MS1_purchase
21927,3864307,2021-01-07,
21928,3864308,2021-01-07,
21929,3864309,2021-01-07,BRA_MS1_purchase
21930,3864310,2021-01-07,
21931,3864311,2021-01-07,
21932,3864312,2021-01-07,
21933,3864313,2021-01-07,RUS_MS1_install
21934,3864314,2021-01-07,
21935,3864315,2021-01-07,UKR_MS1_install
21936,3864316,2021-01-07,RUS_MS1_install
21937,3864317,2021-01-07,
21938,3864318,2021-01-07,
21939,3864319,2021-01-07,
21940,3864320,2021-01-07,
21941,3864321,2021-01-07,
21942,3864322,2021-01-07,
21943,3864323,2021-01-07,
21944,3864324,2021-01-07,BRA_MS1_purchase
21945,3864325,2021-01-07,
21946,3864326,2021-01-07,BRA_MS1_install
21947,3864327,2021-01-07,
21948,3864328,2021-01-07,RUS_MS1_install
21949,3864329,2021-01-07,
21950,3864330,2021-01-07,
21951,3864331,2021-01-07,
21952,3864332,2021-01-07,
21953,3864333,2021-01-07,
21954,3864334,2021-01-07,BRA_MS1_purchase
21955,3864335,2021-01-07,BRA_MS1_install
21956,3864336,2021-01-07,
21957,3864337,2021-01-07,BRA_MS1_install
21958,3864338,2021-01-07,
21959,3864339,2021-01-07,BRA_MS1_install
21960,3864340,2021-01-07,
21961,3864341,2021-01-07,
21962,3864342,2021-01-07,RUS_MS1_install
21963,3864343,2021-01-07,
21964,3864344,2021-01-07,BRA_MS2_install
21965,3864345,2021-01-07,PR_youtube_bloger
21966,3864346,2021-01-07,
21967,3864347,2021-01-07,
21968,3864348,2021-01-07,
21969,3864349,2021-01-07,
21970,3864350,2021-01-07,
21971,3864351,2021-01-07,BRA_MS1_install
21972,3864352,2021-01-07,BRA_MS1_install
21973,3864353,2021-01-07,BRA_MS1_install
21974,3864354,2021-01-07,RUS_MS1_purchase
21975,3864355,2021-01-07,BRA_MS1_install
21976,3864356,2021-01-07,
21977,3864357,2021-01-07,BRA_MS1_install
21978,3864358,2021-01-07,
21979,3864359,2021-01-07,ENG_MS2_install
21980,3864360,2021-01-07,
21981,3864361,2021-01-07,
21982,3864362,2021-01-07,
21983,3864363,2021-01-07,BRA_MS1_install
21984,3864364,2021-01-07,
21985,3864365,2021-01-07,
21986,3864366,2021-01-07,
21987,3864367,2021-01-07,
21988,3864368,2021-01-07,UKR_MS1_install
21989,3864369,2021-01-07,RUS_MS1_install
21990,3864370,2021-01-07,
21991,3864371,2021-01-07,RUS_MS1_install
21992,3864372,2021-01-07,
21993,3864373,2021-01-07,
21994,3864374,2021-01-07,
21995,3864375,2021-01-07,
21996,3864376,2021-01-07,RUS_MS1_install
21997,3864377,2021-01-07,
21998,3864378,2021-01-07,BRA_MS1_purchase
21999,3864379,2021-01-07,
22000,3864380,2021-01-07,BRA_MS1_install
22001,3864381,2021-01-07,BRA_MS1_install
22002,3864382,2021-01-07,RUS_MS1_install
22003,3864383,2021-01-07,
22004,3864384,2021-01-07,
22005,3864385,2021-01-07,ENG_MS2_install
22006,3864386,2021-01-07,BRA_MS1_install
22007,3864387,2021-01-07,BRA_MS1_install
22008,3864388,2021-01-07,
22009,3864389,2021-01-07,BRA_MS1_install
22010,3864390,2021-01-07,
22011,3864391,2021-01-07,UKR_MS1_purchase
22012,3864392,2021-01-07,BRA_MS1_install
22013,3864393,2021-01-07,RUS_MS1_install
22014,3864394,2021-01-07,
22015,3864395,2021-01-07,RUS_MS1_install
22016,3864396,2021-01-07,BRA_MS1_install
22017,3864397,2021-01-07,BRA_MS1_install
22018,3864398,2021-01-07,
22019,3864399,2021-01-07,BRA_MS1_purchase
22020,3864400,2021-01-07,
22021,3864401,2021-01-07,
22022,3864402,2021-01-07,
22023,3864403,2021-01-07,
22024,3864404,2021-01-07,
22025,3864405,2021-01-07,RUS_MS1_install
22026,3864406,2021-01-07,RUS_MS1_install
22027,3864407,2021-01-07,BRA_MS1_install
22028,3864408,2021-01-07,
22029,3864409,2021-01-07,
22030,3864410,2021-01-07,
22031,3864411,2021-01-07,
22032,3864412,2021-01-07,
22033,3864413,2021-01-07,
22034,3864414,2021-01-07,
22035,3864415,2021-01-07,
22036,3864416,2021-01-07,
22037,3864417,2021-01-07,
22038,3864418,2021-01-07,
22039,3864419,2021-01-07,
22040,3864420,2021-01-07,BRA_MS1_install
22041,3864421,2021-01-07,
22042,3864422,2021-01-07,BRA_MS1_purchase
22043,3864423,2021-01-07,BRA_MS1_install
22044,3864424,2021-01-07,
22045,3864425,2021-01-07,
22046,3864426,2021-01-07,
22047,3864427,2021-01-07,BRA_MS1_purchase
22048,3864428,2021-01-07,
22049,3864429,2021-01-07,
22050,3864430,2021-01-07,BRA_MS1_install
22051,3864431,2021-01-07,BRA_MS1_purchase
22052,3864432,2021-01-07,BRA_MS1_install
22053,3864433,2021-01-07,
22054,3864434,2021-01-07,
22055,3864435,2021-01-07,
22056,3864436,2021-01-07,
22057,3864437,2021-01-07,
22058,3864438,2021-01-07,
22059,3864439,2021-01-07,
22060,3864440,2021-01-07,
22061,3864441,2021-01-07,UKR_MS1_install
22062,3864442,2021-01-07,
22063,3864443,2021-01-07,BRA_MS2_install
22064,3864444,2021-01-07,BRA_MS1_install
22065,3864445,2021-01-07,BRA_MS1_purchase
22066,3864446,2021-01-07,
22067,3864447,2021-01-07,
22068,3864448,2021-01-07,
22069,3864449,2021-01-07,BRA_MS1_purchase
22070,3864450,2021-01-07,BRA_MS1_install
22071,3864451,2021-01-07,BRA_MS1_install
22072,3864452,2021-01-07,
22073,3864453,2021-01-07,
22074,3864454,2021-01-07,
22075,3864455,2021-01-07,
22076,3864456,2021-01-07,
22077,3864457,2021-01-07,
22078,3864458,2021-01-07,BRA_MS1_install
22079,3864459,2021-01-07,
22080,3864460,2021-01-07,BRA_MS1_install
22081,3864461,2021-01-07,
22082,3864462,2021-01-07,BRA_MS2_install
22083,3864463,2021-01-07,
22084,3864464,2021-01-07,
22085,3864465,2021-01-07,
22086,3864466,2021-01-07,BRA_MS1_install
22087,3864467,2021-01-07,
22088,3864468,2021-01-07,
22089,3864469,2021-01-07,
22090,3864470,2021-01-07,
22091,3864471,2021-01-07,
22092,3864472,2021-01-07,
22093,3864473,2021-01-07,
22094,3864474,2021-01-07,
22095,3864475,2021-01-07,
22096,3864476,2021-01-07,
22097,3864477,2021-01-07,RUS_MS1_install
22098,3864478,2021-01-07,BRA_MS1_install
22099,3864479,2021-01-07,BRA_MS1_install
22100,3864480,2021-01-07,
22101,3864481,2021-01-07,
22102,3864482,2021-01-07,BRA_MS1_install
22103,3864483,2021-01-07,
22104,3864484,2021-01-07,
22105,3864485,2021-01-07,BRA_MS1_install
22106,3864486,2021-01-07,
22107,3864487,2021-01-07,
22108,3864488,2021-01-07,
22109,3864489,2021-01-07,
22110,3864490,2021-01-07,
22111,3864491,2021-01-07,
22112,3864492,2021-01-07,BRA_MS1_install
22113,3864493,2021-01-07,
22114,3864494,2021-01-07,
22115,3864495,2021-01-07,
22116,3864496,2021-01-07,
22117,3864497,2021-01-07,BRA_MS1_install
22118,3864498,2021-01-07,BRA_MS1_install
22119,3864499,2021-01-07,
22120,3864500,2021-01-07,
22121,3864501,2021-01-07,
22122,3864502,2021-01-07,UKR_MS1_install
22123,3864503,2021-01-07,BRA_MS1_install
22124,3864504,2021-01-07,
22125,3864505,2021-01-07,UKR_MS1_install
22126,3864506,2021-01-07,PR_youtube_bloger
22127,3864507,2021-01-07,BRA_MS1_install
22128,3864508,2021-01-07,RUS_MS1_purchase
22129,3864509,2021-01-07,BRA_MS1_install
22130,3864510,2021-01-07,
22131,3864511,2021-01-07,
22132,3864512,2021-01-07,
22133,3864513,2021-01-07,BRA_MS1_install
22134,3864514,2021-01-07,BRA_MS1_install
22135,3864515,2021-01-07,RUS_MS1_install
22136,3864516,2021-01-07,RUS_MS1_install
22137,3864517,2021-01-07,
22138,3864518,2021-01-07,BRA_MS1_install
22139,3864519,2021-01-07,
22140,3864520,2021-01-07,BRA_MS1_install
22141,3864521,2021-01-07,
22142,3864522,2021-01-07,
22143,3864523,2021-01-07,
22144,3864524,2021-01-07,
22145,3864525,2021-01-07,
22146,3864526,2021-01-07,
22147,3864527,2021-01-07,UKR_MS1_purchase
22148,3864528,2021-01-07,RUS_MS1_install
22149,3864529,2021-01-07,ENG_MS2_install
22150,3864530,2021-01-07,BRA_MS1_install
22151,3864531,2021-01-07,
22152,3864532,2021-01-07,
22153,3864533,2021-01-07,RUS_MS1_install
22154,3864534,2021-01-07,
22155,3864535,2021-01-07,BRA_MS1_install
22156,3864536,2021-01-07,
22157,3864537,2021-01-07,UKR_MS1_install
22158,3864538,2021-01-07,
22159,3864539,2021-01-07,
22160,3864540,2021-01-07,RUS_MS1_install
22161,3864541,2021-01-07,
22162,3864542,2021-01-07,UKR_MS1_install
22163,3864543,2021-01-07,
22164,3864544,2021-01-07,
22165,3864545,2021-01-07,
22166,3864546,2021-01-07,RUS_MS1_purchase
22167,3864547,2021-01-07,PR_youtube_bloger
22168,3864548,2021-01-07,
22169,3864549,2021-01-07,
22170,3864550,2021-01-07,RUS_MS1_purchase
22171,3864551,2021-01-07,BRA_MS1_install
22172,3864552,2021-01-07,BRA_MS1_install
22173,3864553,2021-01-07,
22174,3864554,2021-01-08,
22175,3864555,2021-01-08,
22176,3864556,2021-01-08,
22177,3864557,2021-01-08,
22178,3864558,2021-01-08,
22179,3864559,2021-01-08,
22180,3864560,2021-01-08,
22181,3864561,2021-01-08,BRA_MS1_install
22182,3864562,2021-01-08,
22183,3864563,2021-01-08,BRA_MS1_install
22184,3864564,2021-01-08,UKR_MS1_install
22185,3864565,2021-01-08,BRA_MS1_install
22186,3864566,2021-01-08,
22187,3864567,2021-01-08,ENG_MS2_install
22188,3864568,2021-01-08,
22189,3864569,2021-01-08,
22190,3864570,2021-01-08,
22191,3864571,2021-01-08,
22192,3864572,2021-01-08,BRA_MS1_install
22193,3864573,2021-01-08,
22194,3864574,2021-01-08,
22195,3864575,2021-01-08,RUS_MS1_install
22196,3864576,2021-01-08,
22197,3864577,2021-01-08,BRA_MS1_install
22198,3864578,2021-01-08,
22199,3864579,2021-01-08,
22200,3864580,2021-01-08,
22201,3864581,2021-01-08,
22202,3864582,2021-01-08,BRA_MS1_install
22203,3864583,2021-01-08,RUS_MS1_install
22204,3864584,2021-01-08,RUS_MS1_purchase
22205,3864585,2021-01-08,
22206,3864586,2021-01-08,
22207,3864587,2021-01-08,BRA_MS1_install
22208,3864588,2021-01-08,BRA_MS1_install
22209,3864589,2021-01-08,BRA_MS1_install
22210,3864590,2021-01-08,
22211,3864591,2021-01-08,
22212,3864592,2021-01-08,BRA_MS1_install
22213,3864593,2021-01-08,RUS_MS1_purchase
22214,3864594,2021-01-08,BRA_MS1_install
22215,3864595,2021-01-08,
22216,3864596,2021-01-08,
22217,3864597,2021-01-08,
22218,3864598,2021-01-08,
22219,3864599,2021-01-08,BRA_MS1_install
22220,3864600,2021-01-08,
22221,3864601,2021-01-08,BRA_MS1_install
22222,3864602,2021-01-08,BRA_MS1_install
22223,3864603,2021-01-08,BRA_MS1_install
22224,3864604,2021-01-08,
22225,3864605,2021-01-08,
22226,3864606,2021-01-08,BRA_MS1_install
22227,3864607,2021-01-08,
22228,3864608,2021-01-08,
22229,3864609,2021-01-08,UKR_MS1_install
22230,3864610,2021-01-08,
22231,3864611,2021-01-08,
22232,3864612,2021-01-08,
22233,3864613,2021-01-08,
22234,3864614,2021-01-08,BRA_MS1_install
22235,3864615,2021-01-08,
22236,3864616,2021-01-08,
22237,3864617,2021-01-08,UKR_MS1_purchase
22238,3864618,2021-01-08,BRA_MS1_install
22239,3864619,2021-01-08,BRA_MS1_install
22240,3864620,2021-01-08,BRA_MS1_install
22241,3864621,2021-01-08,BRA_MS1_install
22242,3864622,2021-01-08,
22243,3864623,2021-01-08,
22244,3864624,2021-01-08,
22245,3864625,2021-01-08,
22246,3864626,2021-01-08,
22247,3864627,2021-01-08,BRA_MS1_install
22248,3864628,2021-01-08,
22249,3864629,2021-01-08,RUS_MS1_install
22250,3864630,2021-01-08,RUS_MS1_install
22251,3864631,2021-01-08,
22252,3864632,2021-01-08,BRA_MS1_install
22253,3864633,2021-01-08,
22254,3864634,2021-01-08,
22255,3864635,2021-01-08,
22256,3864636,2021-01-08,BRA_MS1_install
22257,3864637,2021-01-08,BRA_MS1_purchase
22258,3864638,2021-01-08,
22259,3864639,2021-01-08,
22260,3864640,2021-01-08,
22261,3864641,2021-01-08,UKR_MS1_install
22262,3864642,2021-01-08,
22263,3864643,2021-01-08,
22264,3864644,2021-01-08,BRA_MS1_install
22265,3864645,2021-01-08,UKR_MS1_install
22266,3864646,2021-01-08,BRA_MS1_install
22267,3864647,2021-01-08,BRA_MS1_install
22268,3864648,2021-01-08,
22269,3864649,2021-01-08,BRA_MS1_install
22270,3864650,2021-01-08,BRA_MS1_install
22271,3864651,2021-01-08,
22272,3864652,2021-01-08,
22273,3864653,2021-01-08,BRA_MS1_install
22274,3864654,2021-01-08,
22275,3864655,2021-01-08,ENG_MS2_install
22276,3864656,2021-01-08,
22277,3864657,2021-01-08,UKR_MS1_install
22278,3864658,2021-01-08,BRA_MS1_install
22279,3864659,2021-01-08,
22280,3864660,2021-01-08,RUS_MS1_install
22281,3864661,2021-01-08,
22282,3864662,2021-01-08,
22283,3864663,2021-01-08,BRA_MS2_install
22284,3864664,2021-01-08,UKR_MS1_install
22285,3864665,2021-01-08,
22286,3864666,2021-01-08,UKR_MS1_install
22287,3864667,2021-01-08,
22288,3864668,2021-01-08,BRA_MS1_install
22289,3864669,2021-01-08,
22290,3864670,2021-01-08,
22291,3864671,2021-01-08,RUS_MS1_install
22292,3864672,2021-01-08,
22293,3864673,2021-01-08,
22294,3864674,2021-01-08,
22295,3864675,2021-01-08,
22296,3864676,2021-01-08,
22297,3864677,2021-01-08,
22298,3864678,2021-01-08,
22299,3864679,2021-01-08,PR_youtube_bloger
22300,3864680,2021-01-08,
